COBERTURA,ANIO,MES,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,VALOR,INDICE,ESTATUS
Nacional,2013,Agosto,Minerales No Metálicos,Barita,Toneladas,9680.0,14519.925,82.932,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Dolomita,Toneladas,730766.0,88522.801,710.635,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Fluorita,Toneladas,99093.0,247102.169,112.43,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Caolin,Toneladas,30483.0,75898.776,429.883,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Arena Silica,Toneladas,257556.0,127262.283,111.212,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Yeso,Toneladas,442607.0,43895.107,103.43,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Fosforita,Toneladas,175507.0,118203.613,217.325,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Wollastonita,Toneladas,4137.0,10323.54,105.977,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Celestita,Toneladas,6530.0,4544.723,264.542,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Feldespato,Toneladas,14254.0,8342.966,38.393,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Sal,Toneladas,863985.0,217837.402,117.7,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Diatomita,Toneladas,7995.0,27183.56,74.641,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Sulfato de Sodio,Toneladas,53250.0,120082.797,103.398,Cifras Definitivas.
Nacional,2013,Agosto,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3968.0,10558.388,110.599,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Preciosos,Oro,Kilogramos,8112.9,4595810.925,193.301,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Preciosos,Plata,Kilogramos,423105.0,4003619.174,190.3,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Plomo,Toneladas,18169.0,496460.773,216.459,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Cobre,Toneladas,33096.0,3101110.139,147.849,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Zinc,Toneladas,38180.0,923392.846,115.317,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Bismuto,Toneladas,80.0,17584.02,84.806,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Cadmio,Toneladas,116.0,3011.442,89.806,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Selenio,Toneladas,10.0,8496.074,285.714,Cifras Definitivas.
Nacional,2013,Septiembre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1057.0,284228.287,162.366,Cifras Definitivas.
Nacional,2013,Septiembre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,991000.0,393513.376,114.317,Cifras Definitivas.
Nacional,2013,Septiembre,Metales y Minerales Siderúrgicos,Coque,Toneladas,182643.0,869873.301,141.639,Cifras Definitivas.
Nacional,2013,Septiembre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,655440.0,655638.724,101.803,Cifras Definitivas.
Nacional,2013,Septiembre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,11406.0,34323.956,80.557,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Azufre,Toneladas,86373.0,83819.015,99.555,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Grafito,Toneladas,620.0,1655.92,102.919,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Barita,Toneladas,10555.0,15832.995,90.429,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Dolomita,Toneladas,721999.0,85887.557,702.11,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Fluorita,Toneladas,102108.0,253265.62,115.851,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Caolin,Toneladas,30456.0,74198.459,429.502,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Arena Silica,Toneladas,242500.0,120496.068,104.711,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Yeso,Toneladas,491042.0,51937.512,114.748,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Fosforita,Toneladas,169787.0,117966.14,210.242,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Wollastonita,Toneladas,4960.0,11706.141,127.06,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Celestita,Toneladas,7959.0,5483.727,322.433,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Feldespato,Toneladas,13825.0,7988.168,37.237,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Sal,Toneladas,744088.0,174568.998,101.366,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Diatomita,Toneladas,6294.0,21439.063,58.76,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,53000.0,116377.029,102.913,Cifras Definitivas.
Nacional,2013,Septiembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3695.0,9731.762,102.989,Cifras Definitivas.
Nacional,2013,Octubre,Metales Preciosos,Oro,Kilogramos,7406.9,4076662.13,176.48,Cifras Definitivas.
Nacional,2013,Octubre,Metales Preciosos,Plata,Kilogramos,420168.0,3867940.872,188.979,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Plomo,Toneladas,17115.0,470026.257,203.902,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Cobre,Toneladas,31796.0,2972978.398,142.042,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Zinc,Toneladas,37349.0,914646.674,112.807,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Bismuto,Toneladas,80.0,18810.791,84.806,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Cadmio,Toneladas,134.0,3458.077,103.742,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Selenio,Toneladas,11.0,9079.601,314.286,Cifras Definitivas.
Nacional,2013,Octubre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1096.0,296969.728,168.356,Cifras Definitivas.
Nacional,2013,Octubre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1013388.0,401297.396,116.9,Cifras Definitivas.
Nacional,2013,Octubre,Metales y Minerales Siderúrgicos,Coque,Toneladas,191106.0,934366.176,148.202,Cifras Definitivas.
Nacional,2013,Octubre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,664013.0,662247.729,103.135,Cifras Definitivas.
Nacional,2013,Octubre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,18943.0,56667.232,133.788,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Azufre,Toneladas,88074.0,66396.487,101.516,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Grafito,Toneladas,643.0,1689.257,106.737,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Barita,Toneladas,10573.0,14432.384,90.583,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Dolomita,Toneladas,726857.0,84782.781,706.834,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Fluorita,Toneladas,96776.0,239841.896,109.801,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Caolin,Toneladas,30771.0,71920.373,433.944,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Arena Silica,Toneladas,237906.0,117781.075,102.727,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Yeso,Toneladas,472995.0,52470.754,110.531,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Fosforita,Toneladas,182637.0,125278.389,226.154,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Wollastonita,Toneladas,4635.0,11624.228,118.735,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Celestita,Toneladas,5210.0,3513.457,211.066,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Feldespato,Toneladas,13650.0,7998.886,36.766,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Sal,Toneladas,917808.0,227944.041,125.032,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Diatomita,Toneladas,7126.0,24624.948,66.528,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,52625.0,115146.605,102.184,Cifras Definitivas.
Nacional,2013,Octubre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3949.0,11090.877,110.069,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Preciosos,Oro,Kilogramos,7167.7,3852397.925,170.785,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Preciosos,Plata,Kilogramos,372184.0,3250948.616,167.397,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Plomo,Toneladas,17412.0,475836.696,207.44,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Cobre,Toneladas,27165.0,2509719.363,121.354,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Zinc,Toneladas,36815.0,899445.677,111.194,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Bismuto,Toneladas,61.0,15147.417,64.664,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Cadmio,Toneladas,119.0,3087.01,92.129,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Selenio,Toneladas,18.0,13408.077,485.714,Cifras Definitivas.
Nacional,2013,Noviembre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1175.0,329202.507,180.492,Cifras Definitivas.
Nacional,2013,Noviembre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1133138.0,449342.372,130.713,Cifras Definitivas.
Nacional,2013,Noviembre,Metales y Minerales Siderúrgicos,Coque,Toneladas,187140.0,963438.301,145.127,Cifras Definitivas.
Nacional,2013,Noviembre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,660698.0,665897.973,102.62,Cifras Definitivas.
Nacional,2013,Noviembre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,21123.0,63520.279,149.184,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Azufre,Toneladas,83668.0,52653.147,96.438,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Grafito,Toneladas,627.0,1657.043,104.081,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Barita,Toneladas,9932.0,13557.76,85.091,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Dolomita,Toneladas,728268.0,86660.251,708.206,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Fluorita,Toneladas,97863.0,241757.036,111.035,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Caolin,Toneladas,31844.0,62264.803,449.062,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Arena Silica,Toneladas,236526.0,117097.873,102.132,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Yeso,Toneladas,456444.0,46679.615,106.663,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Fosforita,Toneladas,183383.0,125034.564,227.078,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Wollastonita,Toneladas,5847.0,16486.716,149.782,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Celestita,Toneladas,1605.0,1103.718,65.021,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Feldespato,Toneladas,13868.0,8026.923,37.353,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Sal,Toneladas,783046.0,186725.932,106.673,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Diatomita,Toneladas,6378.0,22071.72,59.544,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,53000.0,119519.028,102.913,Cifras Definitivas.
Nacional,2013,Noviembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3564.0,9483.391,99.338,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Preciosos,Oro,Kilogramos,8491.0,4337936.323,202.283,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Preciosos,Plata,Kilogramos,426302.0,3507112.563,191.738,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Plomo,Toneladas,16766.0,465227.675,199.744,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Cobre,Toneladas,26559.0,2488621.845,118.646,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Zinc,Toneladas,43126.0,1107553.901,130.252,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Bismuto,Toneladas,61.0,6944.08,64.664,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Cadmio,Toneladas,134.0,3401.043,103.742,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Selenio,Toneladas,13.0,9538.408,371.429,Cifras Definitivas.
Nacional,2013,Diciembre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1190.0,328652.245,182.642,Cifras Definitivas.
Nacional,2013,Diciembre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,933929.0,369621.27,107.734,Cifras Definitivas.
Nacional,2013,Diciembre,Metales y Minerales Siderúrgicos,Coque,Toneladas,192771.0,977989.54,149.494,Cifras Definitivas.
Nacional,2013,Diciembre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,668075.0,669713.516,103.766,Cifras Definitivas.
Nacional,2013,Diciembre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,19815.0,59287.644,139.946,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Azufre,Toneladas,91477.0,67294.064,105.438,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Grafito,Toneladas,691.0,1842.512,114.871,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Barita,Toneladas,8827.0,13024.026,75.624,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Dolomita,Toneladas,711649.0,87680.138,692.045,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Fluorita,Toneladas,100676.0,248145.903,114.226,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Caolin,Toneladas,31025.0,65025.265,437.526,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Arena Silica,Toneladas,238758.0,119289.705,103.095,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Yeso,Toneladas,378312.0,39557.059,88.405,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Fosforita,Toneladas,199594.0,137557.59,247.151,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Wollastonita,Toneladas,6593.0,17783.042,168.892,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Celestita,Toneladas,3319.0,2273.538,134.459,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Feldespato,Toneladas,13760.0,7971.457,37.062,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Sal,Toneladas,874754.0,198331.225,119.167,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Diatomita,Toneladas,5997.0,20417.29,55.987,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,52375.0,116862.557,101.699,Cifras Definitivas.
Nacional,2013,Diciembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3832.0,10646.913,106.808,Cifras Definitivas.
Nacional,2014,Enero,Metales Preciosos,Oro,Kilogramos,7071.8,3737047.731,168.498,Cifras Definitivas.
Nacional,2014,Enero,Metales Preciosos,Plata,Kilogramos,383298.0,3235432.987,172.396,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Plomo,Toneladas,17504.0,496865.514,208.536,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Cobre,Toneladas,35038.0,3376382.974,156.52,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Zinc,Toneladas,36723.0,988821.753,110.916,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Bismuto,Toneladas,71.0,17658.11,75.265,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Cadmio,Toneladas,131.0,3357.173,101.419,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Selenio,Toneladas,10.0,7675.428,285.714,Cifras Definitivas.
Nacional,2014,Enero,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1199.0,346338.419,184.178,Cifras Definitivas.
Nacional,2014,Enero,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1180213.0,470725.591,135.974,Cifras Definitivas.
Nacional,2014,Enero,Metales y Minerales Siderúrgicos,Coque,Toneladas,197562.0,984509.085,153.209,Cifras Definitivas.
Nacional,2014,Enero,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,652353.0,847405.944,101.324,Cifras Definitivas.
Nacional,2014,Enero,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,21820.0,66581.368,154.107,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Azufre,Toneladas,87799.0,71290.586,101.199,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Grafito,Toneladas,609.0,1596.342,101.093,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Barita,Toneladas,9021.0,12958.405,77.286,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Dolomita,Toneladas,680806.0,80502.586,662.052,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Fluorita,Toneladas,89881.0,223526.407,101.978,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Caolin,Toneladas,19867.0,44105.793,280.172,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Arena Silica,Toneladas,211089.0,104988.28,91.148,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Yeso,Toneladas,426251.0,46594.349,99.608,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Fosforita,Toneladas,172201.0,120691.031,207.018,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Wollastonita,Toneladas,3540.0,9400.884,90.684,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Celestita,Toneladas,5609.0,3931.915,227.231,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Feldespato,Toneladas,13124.0,7599.636,35.349,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Sal,Toneladas,751496.0,173513.663,102.375,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Diatomita,Toneladas,7445.0,25636.85,69.506,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Sulfato de Sodio,Toneladas,53000.0,121667.065,102.913,Cifras Definitivas.
Nacional,2014,Enero,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3101.0,8108.672,86.433,Cifras Definitivas.
Nacional,2014,Febrero,Metales Preciosos,Oro,Kilogramos,7094.5,3938951.321,169.046,Cifras Definitivas.
Nacional,2014,Febrero,Metales Preciosos,Plata,Kilogramos,398353.0,3547554.16,179.167,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Plomo,Toneladas,17034.0,477713.209,202.949,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Cobre,Toneladas,37051.0,3521246.427,165.517,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Zinc,Toneladas,35878.0,970384.388,108.364,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Bismuto,Toneladas,71.0,18683.374,75.265,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Cadmio,Toneladas,115.0,2964.628,89.032,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Selenio,Toneladas,10.0,7755.636,285.714,Cifras Definitivas.
Nacional,2014,Febrero,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1108.0,317986.649,170.2,Cifras Definitivas.
Nacional,2014,Febrero,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1106962.0,450839.096,127.523,Cifras Definitivas.
Nacional,2014,Febrero,Metales y Minerales Siderúrgicos,Coque,Toneladas,179598.0,847575.309,139.278,Cifras Definitivas.
Nacional,2014,Febrero,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,634674.0,824441.482,98.578,Cifras Definitivas.
Nacional,2014,Febrero,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,6396.0,19446.964,45.173,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Azufre,Toneladas,84823.0,101398.372,97.769,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Grafito,Toneladas,753.0,2056.858,124.997,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Barita,Toneladas,8284.0,10590.34,70.972,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Dolomita,Toneladas,683917.0,81268.489,665.077,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Fluorita,Toneladas,90947.0,226702.859,103.188,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Caolin,Toneladas,20320.0,53848.163,286.56,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Arena Silica,Toneladas,214249.0,102790.885,92.512,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Yeso,Toneladas,410952.0,47814.265,96.033,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Fosforita,Toneladas,167600.0,117974.31,200.94,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Wollastonita,Toneladas,3709.0,9026.126,95.013,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Celestita,Toneladas,3991.0,2954.685,161.683,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Feldespato,Toneladas,13651.0,7993.261,36.769,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Sal,Toneladas,849681.0,199112.546,115.751,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Diatomita,Toneladas,6427.0,21952.37,60.002,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Sulfato de Sodio,Toneladas,49500.0,114665.216,96.117,Cifras Definitivas.
Nacional,2014,Febrero,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3200.0,8419.997,89.192,Cifras Definitivas.
Nacional,2014,Marzo,Metales Preciosos,Oro,Kilogramos,9451.6,5360929.395,225.204,Cifras Definitivas.
Nacional,2014,Marzo,Metales Preciosos,Plata,Kilogramos,411615.0,3619919.218,185.132,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Plomo,Toneladas,16708.0,453670.065,199.053,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Cobre,Toneladas,36733.0,3234112.193,164.096,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Zinc,Toneladas,34530.0,918460.695,104.292,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Bismuto,Toneladas,70.0,19791.182,74.205,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Cadmio,Toneladas,86.0,2203.028,66.581,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Selenio,Toneladas,13.0,9852.962,371.429,Cifras Definitivas.
Nacional,2014,Marzo,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1303.0,381568.19,200.154,Cifras Definitivas.
Nacional,2014,Marzo,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1013792.0,418121.16,116.779,Cifras Definitivas.
Nacional,2014,Marzo,Metales y Minerales Siderúrgicos,Coque,Toneladas,198222.0,925027.695,153.721,Cifras Definitivas.
